player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Saeros-Grobbulus,9/16/20,23:11:44,1600330304-20,[Vek'lor's Diadem],20930,item:20930::::::::60,Upgrade,0,ROGUE,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:16905:1891:::::::60:::::::|h[Bloodfang Chestpiece]|h|r,,2,false,Quest,,,Estaris-Grobbulus
Nemsy-Grobbulus,9/16/20,23:06:14,1600329974-19,[Qiraji Bindings of Dominance],20932,item:20932::::::::60,Offspec,0,WARLOCK,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cffa335ee|Hitem:21335:2605:::::::60:::11::::|h[Doomcaller's Mantle]|h|r,|cff0070dd|Hitem:19684::::::::60:::::::|h[Bloodvine Boots]|h|r,4,false,Quest,,,Estaris-Grobbulus
Nymh-Grobbulus,9/16/20,23:05:01,1600329901-16,[Recomposed Boots],21648,item:21648::::::::60,Offspec,0,MAGE,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cff0070dd|Hitem:19684::::::::60:::::::|h[Bloodvine Boots]|h|r,,4,false,Cloth,Feet,,Estaris-Grobbulus
Moty-Grobbulus,9/16/20,23:02:27,1600329747-11,[Qiraji Bindings of Command],20928,item:20928::::::::60,Best in Slot,0,ROGUE,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cffa335ee|Hitem:16832:2606:::::::60:::::::|h[Bloodfang Spaulders]|h|r,|cffa335ee|Hitem:16906:1887:::::::60:::::::|h[Bloodfang Boots]|h|r,1,false,Quest,,,Estaris-Grobbulus
Menswear-Grobbulus,9/16/20,23:05:55,1600329955-18,[Sharpened Silithid Femur],21622,item:21622::::::::60,Best in Slot,4,MAGE,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cffa335ee|Hitem:17103:2504:::::::60:::::::|h[Azuresong Mageblade]|h|r,,1,false,One-Handed Swords,Main Hand,,Estaris-Grobbulus
Menswear-Grobbulus,9/16/20,23:43:54,1600332234-28,[Husk of the Old God],20933,item:20933::::::::60,Best in Slot,5,MAGE,Ahn'Qiraj Temple-40 Player,C'thun,9,531,40,|cff0070dd|Hitem:19682:1891:::::::60:::::::|h[Bloodvine Vest]|h|r,,1,false,Quest,,,C'thun
Chameleon-Grobbulus,9/16/20,23:00:26,1600329626-4,[Ring of Swarming Thought],21707,item:21707::::::::60,PVP,0,WARLOCK,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cff1eff00|Hitem:11978::::::1464:22890112:60:::1::::|h[Jasper Link of Shadow Resistance]|h|r,|cffa335ee|Hitem:21709::::::::60:::11::::|h[Ring of the Fallen God]|h|r,3,false,Miscellaneous,Finger,,Estaris-Grobbulus
Chameleon-Grobbulus,9/16/20,23:01:18,1600329678-8,[Vek'nilash's Circlet],20926,item:20926::::::::60,Best in Slot,1,WARLOCK,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cff0070dd|Hitem:22267:2589:::::::60:::1::::|h[Spellweaver's Turban]|h|r,,1,false,Quest,,,Estaris-Grobbulus
Chameleon-Grobbulus,9/16/20,23:44:56,1600332296-29,[Skin of the Great Sandworm],20931,item:20931::::::::60,PVP,0,WARLOCK,Ahn'Qiraj Temple-40 Player,Ouro,9,531,40,|cff0070dd|Hitem:19683:2589:::::::60:::::::|h[Bloodvine Leggings]|h|r,,3,false,Quest,,,Estaris-Grobbulus
Kayumi-Grobbulus,9/16/20,23:00:36,1600329636-5,[Qiraji Bindings of Dominance],20932,item:20932::::::::60,Upgrade,2,MAGE,Ahn'Qiraj Temple-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:21345:2605:::::::60:::11::::|h[Enigma Shoulderpads]|h|r,|cff0070dd|Hitem:19684:911:::::::60:::::::|h[Bloodvine Boots]|h|r,2,false,Quest,,,Estaris-Grobbulus
Kayumi-Grobbulus,9/16/20,23:04:32,1600329872-14,[Robes of the Battleguard],21671,item:21671::::::::60,Offspec,0,MAGE,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cff0070dd|Hitem:19682:928:::::::60:::::::|h[Bloodvine Vest]|h|r,,4,false,Cloth,Chest,,Estaris-Grobbulus
Aconites-Grobbulus,9/16/20,22:57:33,1600329453-1,[Gloves of the Hidden Temple],21605,item:21605::::::::60,Offspec,1,DRUID,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:21617:2617:::::::60:::::::|h[Wasphide Gauntlets]|h|r,,4,false,Leather,Hands,,Estaris-Grobbulus
Backstaber-Grobbulus,9/16/20,23:01:49,1600329709-9,[Huhuran's Stinger],21616,item:21616::::::::60,Offspec,0,ROGUE,Ahn'Qiraj Temple-40 Player,Princess Huhuran,9,531,40,|cff0070dd|Hitem:22347::::::::60:::11::::|h[Fahrad's Reloading Repeater]|h|r,,4,false,Bows,Ranged,,Estaris-Grobbulus
Backstaber-Grobbulus,9/16/20,23:43:17,1600332197-26,[Carapace of the Old God],20929,item:20929::::::::60,Best in Slot,1,ROGUE,Ahn'Qiraj Temple-40 Player,C'thun,9,531,40,|cffa335ee|Hitem:21360:2585:::::::60:::11::::|h[Deathdealer's Helm]|h|r,,1,false,Quest,,,C'thun
Gutterz-Grobbulus,9/16/20,22:59:44,1600329584-3,[Qiraji Bindings of Command],20928,item:20928::::::::60,Best in Slot,1,WARRIOR,Ahn'Qiraj Temple-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:21330:2606:::::::60:::11::::|h[Conqueror's Spaulders]|h|r,|cffa335ee|Hitem:16965:929:::::::60:::::::|h[Sabatons of Wrath]|h|r,1,false,Quest,,,Estaris-Grobbulus
Pteradactyl-Grobbulus,9/16/20,23:43:27,1600332207-27,[The Burrower's Shell],23558,item:23558::::::::60,PVP,0,MAGE,Ahn'Qiraj Temple-40 Player,Ouro,9,531,40,|cffa335ee|Hitem:19950::::::::60:::11::::|h[Zandalarian Hero Charm]|h|r,|cffa335ee|Hitem:18820::::::::60:::::::|h[Talisman of Ephemeral Power]|h|r,3,false,Miscellaneous,Trinket,,Estaris-Grobbulus
