player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Colde-Grobbulus,8/09/20,22:24:35,1597044275-11,[Stormrage Handguards],16899,item:16899::::::::60,Offspec,0,DRUID,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:15063::::::::60:::::::|h[Devilsaur Gauntlets]|h|r,,4,false,Leather,Hands,,Estaris-Grobbulus
Colde-Grobbulus,8/09/20,22:25:19,1597044319-16,[Stormrage Belt],16903,item:16903::::::::60,Offspec,0,DRUID,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cff0070dd|Hitem:20216::::::::60:::11::::|h[Belt of Preserved Heads]|h|r,,4,false,Leather,Waist,,Estaris-Grobbulus
Colde-Grobbulus,8/09/20,22:25:52,1597044352-18,[Taut Dragonhide Gloves],19390,item:19390::::::::60,Offspec,0,DRUID,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:15063::::::::60:::::::|h[Devilsaur Gauntlets]|h|r,,4,false,Leather,Hands,,Estaris-Grobbulus
Colde-Grobbulus,8/12/20,22:11:52,1597302712-25,[Heavy Dark Iron Ring],18879,item:18879::::::::60,Upgrade,1,DRUID,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:19384::::::::60:::11::::|h[Master Dragonslayer's Ring]|h|r,|cff0070dd|Hitem:18500::::::::60:::1::::|h[Tarnished Elven Ring]|h|r,2,false,Miscellaneous,Finger,,Estaris-Grobbulus
Colde-Grobbulus,8/16/20,22:11:45,1597648305-6,[Prestor's Talisman of Connivery],19377,item:19377::::::::60,Best in Slot,1,DRUID,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18404::::::::60:::11::::|h[Onyxia Tooth Pendant]|h|r,,1,false,Miscellaneous,Neck,,Estaris-Grobbulus
Colde-Grobbulus,8/16/20,22:12:24,1597648344-13,[Stormrage Bracers],16904,item:16904::::::::60,Offspec,2,DRUID,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cff0070dd|Hitem:19687::::::::60:::::::|h[Primal Batskin Bracers]|h|r,,4,false,Leather,Wrist,,Estaris-Grobbulus
Colde-Grobbulus,8/16/20,22:12:39,1597648359-16,[Stormrage Handguards],16899,item:16899::::::::60,Offspec,1,DRUID,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:19686::::::::60:::::::|h[Primal Batskin Gloves]|h|r,,4,false,Leather,Hands,,Estaris-Grobbulus
Colde-Grobbulus,8/19/20,22:02:08,1597906928-13,[Stormrage Belt],16903,item:16903::::::::60,Offline or RCLootCouncil not installed,0,DRUID,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,,,NOTHING,false,Leather,Waist,,Estaris-Grobbulus
Colde-Grobbulus,8/23/20,21:51:04,1598251864-5,[Thick Qirajihide Belt],21675,item:21675::::::::60,Best in Slot,2,DRUID,Ahn'Qiraj Temple-40 Player,Battleguard Sartura,9,531,40,|cff1eff00|Hitem:17750::::::::60:::1::::|h[Chloromesh Girdle]|h|r,,1,false,Leather,Waist,,Estaris-Grobbulus
Colde-Grobbulus,8/26/20,21:54:59,1598511299-5,[Beetle Scaled Wristguards],21708,item:21708::::::::60,Offspec,2,DRUID,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cff0070dd|Hitem:19687::::::::60:::::::|h[Primal Batskin Bracers]|h|r,,4,false,Leather,Wrist,,Estaris-Grobbulus
Colde-Grobbulus,8/30/20,22:00:55,1598857255-16,[Archimtiros' Ring of Reckoning],19376,item:19376::::::::60,Upgrade,1,DRUID,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19384::::::::60:::11::::|h[Master Dragonslayer's Ring]|h|r,|cffa335ee|Hitem:21202::::::::60:::11::::|h[Signet Ring of the Bronze Dragonflight]|h|r,2,false,Miscellaneous,Finger,,Nefarian
Colde-Grobbulus,9/02/20,23:18:02,1599121082-2,[Imperial Qiraji Regalia],21237,item:21237::::::::60,Best in Slot,3,DRUID,Ahn'Qiraj Temple-40 Player,Viscidus,9,531,40,,,1,false,Junk,,,Viscidus
Colde-Grobbulus,9/06/20,22:27:12,1599463632-8,[Malfurion's Blessed Bulwark],19405,item:19405::::::::60,Best in Slot,0,DRUID,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:15064:908:::::::60:::::::|h[Warbear Harness]|h|r,,1,false,Leather,Chest,,Estaris-Grobbulus
Colde-Grobbulus,9/06/20,22:29:29,1599463769-21,[Stormrage Boots],16898,item:16898::::::::60,Offspec,1,DRUID,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:19381:911:::::::60:::::::|h[Boots of the Shadow Flame]|h|r,,4,false,Leather,Feet,,Estaris-Grobbulus
Colde-Grobbulus,9/09/20,22:05:19,1599721519-5,[Gloves of the Hidden Temple],21605,item:21605::::::::60,Best in Slot,3,DRUID,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cff0070dd|Hitem:21501::::::::60:::::::|h[Toughened Silithid Hide Gloves]|h|r,,1,false,Leather,Hands,,Estaris-Grobbulus
Colde-Grobbulus,9/09/20,22:48:37,1599724117-25,[Skin of the Great Sandworm],20931,item:20931::::::::60,Best in Slot,2,DRUID,Ahn'Qiraj Temple-40 Player,Ouro,9,531,40,|cff0070dd|Hitem:12963::::::::60:::1::::|h[Blademaster Leggings]|h|r,,1,false,Quest,,,Ouro
Hoolagan-Grobbulus,9/05/20,22:29:48,1599377388-6,[Bloodfang Chestpiece],16905,item:16905::::::::60,Best in Slot,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19834:928:::::::60:::11::::|h[Zandalar Madcap's Tunic]|h|r,,1,false,Leather,Chest,,Nefarian
Hereticmie-Grobbulus,9/06/20,23:56:40,1599469000-64,[Seal of the Archmagus],17110,item:17110::::::::60,Upgrade,0,WARLOCK,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:12056::::::::60:::::::|h[Ring of the Heavens]|h|r,|cff1eff00|Hitem:18402::::::::60:::11::::|h[Glowing Crystal Ring]|h|r,2,false,Miscellaneous,Finger,,Estaris-Grobbulus
Bomage-Grobbulus,9/05/20,22:41:41,1599378101-26,[Head of Nefarian],19003,item:19003::::::::60,Off Spec,0,MAGE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,3,false,Quest,,,Nefarian
Kynsia-Grobbulus,2/16/20,23:18:39,1581931119-32,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best in Slot,0,DRUID,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Kynsia-Grobbulus,2/19/20,23:11:33,1582189893-18,[Stormrage Pauldrons],16902,item:16902::::::::60,Off Spec,4,DRUID,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18810::::::::60:::::::|h[Wild Growth Spaulders]|h|r,,3,false,Leather,Shoulder,,Kolde-Grobbulus
Kynsia-Grobbulus,2/19/20,23:16:35,1582190195-23,[Black Ash Robe],19399,item:19399::::::::60,Pass,0,DRUID,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:13346:1893:::::::60:::1::::|h[Robes of the Exalted]|h|r,,PASS,false,Cloth,Chest,,Kolde-Grobbulus
Kynsia-Grobbulus,2/26/20,23:03:32,1582794212-6,[Gloves of Rapid Evolution],19369,item:19369::::::::60,Off Spec,1,DRUID,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:18309::::::::60:::1::::|h[Gloves of Restoration]|h|r,,3,false,Cloth,Hands,,Kolde-Grobbulus
Retributus-Grobbulus,2/23/20,22:36:14,1582533374-24,[Malistar's Defender],17106,item:17106::::::::60,Offline or RCLootCouncil not installed,0,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,,,NOTHING,false,Shields,Off Hand,,Kolde-Grobbulus
Retributus-Grobbulus,2/23/20,22:36:55,1582533415-25,[Lawbringer Gauntlets],16860,item:16860::::::::60,Offline or RCLootCouncil not installed,0,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,,,NOTHING,false,Plate,Hands,,Kolde-Grobbulus
Retributus-Grobbulus,2/23/20,22:37:41,1582533461-26,[Lawbringer Helm],16854,item:16854::::::::60,Offline or RCLootCouncil not installed,0,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,,,NOTHING,false,Plate,Head,,Kolde-Grobbulus
Retributus-Grobbulus,2/26/20,23:09:09,1582794549-12,[Judgement Sabatons],16957,item:16957::::::::60,Off Spec,4,PALADIN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:18507::::::::60:::1::::|h[Boots of the Full Moon]|h|r,,3,false,Plate,Feet,,Kolde-Grobbulus
Retributus-Grobbulus,2/26/20,23:15:06,1582794906-20,[Judgement Breastplate],16958,item:16958::::::::60,Off Spec,0,PALADIN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:13346::::::::60:::1::::|h[Robes of the Exalted]|h|r,,3,false,Plate,Chest,,Kolde-Grobbulus
Retributus-Grobbulus,3/01/20,22:19:09,1583137149-22,[Judgement Legplates],16954,item:16954::::::::60,Off Spec,3,PALADIN,Molten Core-40 Player,Unknown,9,409,40,|cffa335ee|Hitem:18875::::::::60:::::::|h[Salamander Scale Pants]|h|r,,3,false,Plate,Legs,,Kolde-Grobbulus
Retributus-Grobbulus,3/01/20,22:22:48,1583137368-28,[Cauterizing Band],19140,item:19140::::::::60,Best in Slot,0,PALADIN,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,|cff0070dd|Hitem:13178::::::::60:::1::::|h[Rosewine Circle]|h|r,1,false,Miscellaneous,Finger,,Kolde-Grobbulus
Retributus-Grobbulus,3/05/20,00:09:57,1583402997-42,[Magma Tempered Boots],18824,item:18824::::::::60,Off Spec,2,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18507:911:::::::60:::1::::|h[Boots of the Full Moon]|h|r,,3,false,Plate,Feet,,Kolde-Grobbulus
Retributus-Grobbulus,3/05/20,00:11:46,1583403106-47,[Wild Growth Spaulders],18810,item:18810::::::::60,Best in Slot,3,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15061::::::::60:::::::|h[Living Shoulders]|h|r,,1,false,Leather,Shoulder,,Kolde-Grobbulus
Retributus-Grobbulus,3/11/20,23:04:07,1584000247-11,[Scrolls of Blinding Light],19343,item:19343::::::::60,Off Spec,1,PALADIN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:18472::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,|cff0070dd|Hitem:11819::::::::60:::1::::|h[Second Wind]|h|r,3,false,Miscellaneous,Trinket,,Kolde-Grobbulus
Retributus-Grobbulus,3/15/20,21:48:07,1584341287-11,[Lawbringer Chestguard],16853,item:16853::::::::60,Off Spec,3,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13346:1891:::::::60:::1::::|h[Robes of the Exalted]|h|r,,3,false,Plate,Chest,,Kolde-Grobbulus
Retributus-Grobbulus,3/15/20,22:11:26,1584342686-15,[Judgement Crown],16955,item:16955::::::::60,Upgrade,0,PALADIN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:18490::::::::60:::1::::|h[Insightful Hood]|h|r,,2,false,Plate,Head,,Onyxia
Retributus-Grobbulus,3/18/20,23:49:27,1584607767-4,[Essence of the Pure Flame],18815,item:18815::::::::60,Off Spec,2,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18472::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,|cff0070dd|Hitem:11819::::::::60:::1::::|h[Second Wind]|h|r,3,false,Miscellaneous,Trinket,,Kolde-Grobbulus
Retributus-Grobbulus,3/25/20,22:46:06,1585208766-18,[Red Dragonscale Protector],19348,item:19348::::::::60,Upgrade,0,PALADIN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,,2,false,Shields,Off Hand,,Kolde-Grobbulus
Retributus-Grobbulus,3/25/20,22:47:18,1585208838-23,[Judgement Gauntlets],16956,item:16956::::::::60,Off Spec,0,PALADIN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:18527::::::::60:::1::::|h[Harmonious Gauntlets]|h|r,,3,false,Plate,Hands,,Kolde-Grobbulus
Retributus-Grobbulus,4/01/20,23:45:47,1585817147-4,[Robe of Volatile Power],19145,item:19145::::::::60,Best in Slot,2,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13346:1891:::::::60:::1::::|h[Robes of the Exalted]|h|r,,1,false,Cloth,Chest,,Kolde-Grobbulus
Retributus-Grobbulus,4/15/20,23:17:16,1587025036-14,[Girdle of the Fallen Crusader],19392,item:19392::::::::60,Off Spec,0,PALADIN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19136::::::::60:::::::|h[Mana Igniting Cord]|h|r,,3,false,Plate,Waist,,Kolde-Grobbulus
Retributus-Grobbulus,4/29/20,22:23:28,1588231408-11,[Empowered Leggings],19385,item:19385::::::::60,Best in Slot,0,PALADIN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18875:2544:::::::60:::::::|h[Salamander Scale Pants]|h|r,,1,false,Cloth,Legs,,Kolde-Grobbulus
Retributus-Grobbulus,4/30/20,00:00:44,1588237244-57,[Cauterizing Band],19140,item:19140::::::::60,Upgrade,0,PALADIN,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,|cffa335ee|Hitem:19140::::::::60:::::::|h[Cauterizing Band]|h|r,2,false,Miscellaneous,Finger,,Kolde-Grobbulus
Retributus-Grobbulus,5/06/20,23:00:46,1588838446-32,[Lawbringer Spaulders],16856,item:16856::::::::60,Off Spec,1,PALADIN,Eastern Kingdoms-,Ragnaros,0,0,0,|cffa335ee|Hitem:18810:2483:::::::60:::::::|h[Wild Growth Spaulders]|h|r,,3,false,Plate,Shoulder,,Kolde-Grobbulus
Retributus-Grobbulus,5/20/20,22:24:27,1590045867-19,[Judgement Spaulders],16953,item:16953::::::::60,Best in Slot,2,PALADIN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:18810:2483:::::::60:::::::|h[Wild Growth Spaulders]|h|r,,1,false,Plate,Shoulder,,Kolde-Grobbulus
Retributus-Grobbulus,5/20/20,22:25:22,1590045922-21,[Judgement Belt],16952,item:16952::::::::60,Upgrade,1,PALADIN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19162::::::::60:::::::|h[Corehound Belt]|h|r,,2,false,Plate,Waist,,Kolde-Grobbulus
Retributus-Grobbulus,5/20/20,23:42:52,1590050572-44,[Earthshaker],17073,item:17073::::::::60,Off Spec,5,PALADIN,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:19890:2505:::::::60:::::::|h[Jin'do's Hexxer]|h|r,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,3,false,Two-Handed Maces,Two-Hand,,Kolde-Grobbulus
Retributus-Grobbulus,6/17/20,23:54:03,1592470443-43,[Lawbringer Legplates],16855,item:16855::::::::60,Off Spec,0,PALADIN,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:19385:2584:::::::60:::::::|h[Empowered Leggings]|h|r,,3,false,Plate,Legs,,Kolde-Grobbulus
Retributus-Grobbulus,7/15/20,22:23:50,1594884230-21,[Elementium Threaded Cloak],19386,item:19386::::::::60,Offspec,0,PALADIN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:15138:2463:::::::60:::::::|h[Onyxia Scale Cloak]|h|r,,4,false,Cloth,Back,,Estaris-Grobbulus
Retributus-Grobbulus,7/15/20,23:44:02,1594889042-53,[Core Forged Greaves],18806,item:18806::::::::60,Offspec,3,PALADIN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:20265:911:::::::60:::::::|h[Peacekeeper Boots]|h|r,,4,false,Plate,Feet,,Estaris-Grobbulus
Retributus-Grobbulus,7/22/20,22:50:43,1595490643-18,[Draconic Maul],19358,item:19358::::::::60,Offspec,0,PALADIN,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19890:2505:::::::60:::::::|h[Jin'do's Hexxer]|h|r,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,4,false,Two-Handed Maces,Two-Hand,,Estaris-Grobbulus
Retributus-Grobbulus,7/23/20,00:01:30,1595494890-51,[Drillborer Disk],17066,item:17066::::::::60,Offspec/Greed,0,PALADIN,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,,2,false,Shields,Off Hand,,Estaris-Grobbulus
Retributus-Grobbulus,8/09/20,22:29:39,1597044579-27,[Head of Nefarian],19003,item:19003::::::::60,Offspec,0,PALADIN,Blackwing Lair-40 Player,Nefarian,9,469,40,,,4,false,Quest,,,Estaris-Grobbulus
Retributus-Grobbulus,8/16/20,22:17:32,1597648652-27,[Boots of Pure Thought],19437,item:19437::::::::60,Best in Slot,6,PALADIN,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cff0070dd|Hitem:20265:911:::::::60:::::::|h[Peacekeeper Boots]|h|r,,1,false,Cloth,Feet,,Estaris-Grobbulus
Retributus-Grobbulus,9/06/20,22:33:01,1599463981-27,[Lok'amir il Romathis],19360,item:19360:2505:::::::60,Upgrade,2,PALADIN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19890:2505:::::::60:::::::|h[Jin'do's Hexxer]|h|r,,2,false,One-Handed Maces,Main Hand,,Estaris-Grobbulus
